full_population_rows,distinct_exact_pair_groups,duplicate_rows_after_first,direction_mirror_matchable_rows,direction_mirror_share_of_duplicate_rows,cross_split_matchable_rows,interpretation
2700345,2486093,214252,50529,0.23583910535257546,36089,candidate structural explanation only; not causal provenance or QC acceptance
